343.30,225.62,1
337.65,227.77,1
323.54,225.73,1
355.66,229.35,1
379.65,235.84,1
333.85,232.03,1
337.91,226.56,1
380.33,233.18,1
317.14,228.20,1
305.45,222.53,1
391.06,231.50,1
323.12,226.04,1
345.84,229.20,1
335.62,229.98,1
388.79,232.33,1
349.17,228.42,1
384.88,231.60,1
379.20,234.68,1
308.42,223.30,1
344.18,228.36,1
327.65,228.74,1
338.99,228.27,1
350.45,230.40,1
353.16,230.63,1
331.83,228.31,1
378.72,231.21,1
324.53,228.96,1
346.91,225.68,1
325.37,225.80,1
367.40,231.20,1
334.72,230.95,1
351.51,224.31,1
376.95,231.00,1
354.50,230.78,1
374.13,232.69,1
325.84,226.69,1
331.34,230.32,1
355.91,232.29,1
316.90,226.53,1
370.76,230.67,1
303.65,225.11,1
353.23,233.67,1
323.86,228.45,1
349.58,232.08,1
347.08,233.61,1
358.23,233.87,1
339.73,224.40,1
338.48,226.78,1
345.54,230.76,1
325.21,228.70,1
391.39,234.95,1
309.32,225.06,1
353.09,228.71,1
359.28,228.28,1
371.79,233.01,1
364.87,225.93,1
335.47,228.19,1
348.36,231.23,1
343.88,230.96,1
328.70,227.45,1
346.06,235.94,1
350.30,231.37,1
320.69,227.08,1
359.45,231.82,1
341.35,231.76,1
320.20,227.38,1
375.05,234.94,1
361.99,232.79,1
345.03,230.08,1
361.39,232.30,1
327.42,230.67,1
368.96,227.42,1
369.95,228.84,1
385.56,236.50,1
363.41,229.88,1
354.99,234.72,1
397.94,233.23,1
358.37,234.09,1
368.98,232.86,1
357.85,231.54,1
335.50,229.73,1
314.62,229.25,1
330.01,227.99,1
332.79,228.17,1
378.58,233.44,1
382.41,234.59,1
348.45,232.68,1
324.88,227.32,1
343.99,228.90,1
342.18,230.07,1
352.97,226.83,1
339.57,228.17,1
385.99,234.48,1
345.26,231.05,1
316.36,223.64,1
327.76,232.55,1
329.33,228.93,1
357.75,232.50,1
326.12,225.23,1
320.70,224.39,1
329.24,229.01,1
336.86,229.46,1
363.06,230.08,1
317.89,230.13,1
348.08,227.67,1
337.86,229.89,1
395.08,231.08,1
365.31,227.80,1
363.97,230.74,1
316.67,229.49,1
367.63,231.00,1
397.91,234.99,1
393.73,232.70,1
352.90,228.28,1
335.19,232.90,1
368.51,231.39,1
332.73,226.47,1
330.91,227.62,1
321.63,225.84,1
357.37,230.31,1
341.88,232.11,1
353.79,230.52,1
327.93,226.65,1
369.86,229.32,1
335.31,228.33,1
345.28,226.17,1
313.76,226.59,1
361.78,231.69,1
363.52,227.52,1
354.02,225.28,1
372.96,228.93,1
322.98,227.77,1
350.22,231.13,1
341.60,228.12,1
351.42,231.38,1
378.89,233.87,1
314.74,222.40,1
363.98,233.08,1
352.84,229.68,1
375.45,234.84,1
346.45,231.95,1
381.08,235.54,1
336.96,229.48,1
359.33,224.76,1
370.20,227.19,1
352.65,229.41,1
347.03,235.73,1
335.33,229.35,1
364.07,234.35,1
331.72,231.81,1
356.90,229.54,1
380.51,234.59,1
366.91,229.76,1
352.48,231.19,1
372.28,231.47,1
367.82,235.04,1
347.65,228.88,1
366.81,231.72,1
326.71,228.37,1
373.20,231.91,1
367.35,229.62,1
316.13,227.34,1
341.18,231.69,1
325.41,227.79,1
313.60,225.10,1
317.29,226.94,1
337.61,229.20,1
332.69,231.19,1
331.44,223.84,1
384.50,234.14,1
347.93,228.65,1
363.44,231.25,1
348.93,230.62,1
350.29,229.42,1
334.99,231.42,1
351.27,224.01,1
367.92,234.90,1
342.90,227.54,1
338.26,229.19,1
327.57,225.89,1
346.90,228.69,1
317.44,227.52,1
359.84,234.74,1
373.81,231.01,1
323.68,225.98,1
365.73,228.04,1
365.13,234.73,1
351.21,226.98,1
371.78,228.85,1
358.48,229.51,1
314.70,227.31,1
328.50,225.95,1
326.02,229.95,1
375.43,236.98,1
362.59,230.48,1
335.53,229.41,1
362.16,230.95,1
355.55,229.31,1
315.61,227.09,1
367.47,231.28,1
316.20,222.57,1
347.10,226.75,1
367.53,230.57,1
303.22,227.07,1
359.14,232.03,1
357.96,231.44,1
316.09,227.87,1
384.92,228.97,1
318.33,228.09,1
356.82,230.15,1
354.11,230.94,1
363.94,231.29,1
328.21,225.54,1
362.93,234.47,1
372.72,228.07,1
346.06,226.66,1
330.81,228.06,1
347.50,231.29,1
372.42,235.07,1
355.34,229.28,1
324.85,226.04,1
355.41,231.30,1
350.33,227.05,1
363.87,228.48,1
313.21,224.26,1
378.75,234.55,1
388.20,234.28,1
372.35,231.32,1
335.29,228.57,1
372.02,230.77,1
350.27,231.86,1
354.50,232.62,1
352.87,230.99,1
317.46,232.67,1
365.22,232.66,1
343.74,231.04,1
365.53,228.37,1
343.30,230.74,1
339.09,228.02,1
352.25,230.13,1
352.15,229.80,1
344.23,226.42,1
356.87,231.38,1
347.50,230.51,1
381.52,235.42,1
360.52,232.29,1
365.30,229.90,1
364.40,231.21,1
348.73,229.59,1
341.20,231.68,1
374.17,231.08,1
336.38,231.68,1
321.25,226.34,1
368.31,235.28,1
327.88,231.23,1
371.47,231.70,1
304.49,226.94,1
377.29,232.98,1
345.50,228.34,1
332.67,234.06,1
342.64,226.31,1
356.32,230.75,1
343.79,226.43,1
355.10,230.73,1
344.34,228.53,1
363.07,228.67,1
364.44,230.07,1
355.51,229.65,1
361.61,235.76,1
348.05,230.27,1
367.12,230.09,1
338.52,226.78,1
360.65,233.64,1
345.89,229.63,1
347.62,233.80,1
342.88,229.82,1
343.75,227.69,1
299.33,226.66,1
303.57,227.78,1
340.98,229.19,1
335.76,230.00,1
347.18,227.43,1
326.23,226.46,1
356.97,231.90,1
347.13,230.74,1
350.99,229.45,1
381.27,235.70,1
378.94,229.67,1
383.59,234.15,1
358.75,233.12,1
344.52,230.01,1
377.11,233.31,1
338.37,227.14,1
379.07,234.28,1
352.46,232.39,1
352.84,233.84,1
351.98,230.77,1
361.67,231.09,1
333.15,226.18,1
356.29,235.28,1
318.46,224.57,1
356.84,229.52,1
359.52,231.77,1
361.89,229.56,1
370.47,231.82,1
329.34,225.88,1
308.57,230.52,1
361.99,230.75,1
362.09,233.11,1
372.75,231.63,1
349.54,231.82,1
371.20,230.61,1
319.23,226.17,1
386.45,235.74,1
325.35,227.17,1
334.13,228.38,1
367.99,229.86,1
369.52,237.69,1
313.53,224.80,1
346.91,229.45,1
343.67,227.71,1
366.58,231.63,1
329.62,226.75,1
313.27,226.48,1
354.37,229.77,1
337.02,226.93,1
336.47,232.31,1
340.35,229.59,1
331.64,229.04,1
379.72,234.82,1
326.27,228.66,1
371.08,230.24,1
335.46,224.98,1
339.36,226.49,1
328.00,230.71,1
347.07,230.79,1
372.38,233.37,1
334.50,226.21,1
332.24,230.29,1
349.54,229.67,1
352.12,226.40,1
374.56,231.61,1
371.15,235.00,1
349.46,225.18,1
315.37,226.82,1
344.98,228.35,1
329.04,226.08,1
394.58,230.70,1
326.49,227.20,1
375.85,236.32,1
351.83,233.62,1
348.49,227.51,1
349.82,228.30,1
319.78,230.13,1
347.14,228.39,1
349.66,229.13,1
344.98,223.86,1
355.84,229.51,1
369.59,232.74,1
363.77,232.16,1
342.37,229.88,1
340.36,227.55,1
348.57,228.28,1
335.75,232.71,1
365.09,231.73,1
322.19,229.85,1
363.50,234.53,1
355.88,231.44,1
327.79,224.65,1
357.19,228.89,1
352.96,231.10,1
324.56,227.65,1
348.80,223.68,1
353.77,227.78,1
362.87,229.48,1
323.81,227.88,1
321.66,229.87,1
378.39,235.32,1
362.43,229.80,1
347.15,232.03,1
321.96,225.77,1
349.92,229.27,1
354.10,232.68,1
350.82,233.74,1
377.58,233.99,1
356.24,230.71,1
341.25,230.12,1
365.05,234.64,1
357.42,227.36,1
343.64,229.01,1
356.77,234.01,1
369.59,228.55,1
346.54,227.38,1
379.85,236.70,1
366.11,232.53,1
326.41,227.95,1
372.21,230.77,1
378.11,232.88,1
318.02,225.04,1
372.30,235.07,1
349.37,233.27,1
332.06,228.18,1
353.36,232.42,1
346.64,228.85,1
352.26,238.66,1
301.62,227.09,1
335.13,229.76,1
351.39,231.89,1
352.93,232.87,1
330.20,229.91,1
355.63,229.56,1
365.71,233.92,1
354.10,228.40,1
346.24,225.31,1
325.31,228.46,1
350.90,230.80,1
360.11,229.54,1
351.91,227.58,1
346.52,232.09,1
349.69,229.40,1
312.77,224.45,1
347.58,232.30,1
345.54,224.94,1
376.47,227.19,1
362.29,229.89,1
347.74,230.51,1
334.47,231.54,1
392.85,234.63,1
374.87,236.16,1
362.39,231.27,1
365.36,232.94,1
355.33,233.07,1
335.61,227.30,1
348.91,230.12,1
366.65,232.87,1
349.84,229.47,1
361.50,229.54,1
332.42,229.03,1
373.19,236.08,1
367.78,233.27,1
359.07,230.84,1
370.06,230.82,1
310.36,223.04,1
345.14,231.19,1
316.40,226.44,1
337.96,226.49,1
354.89,229.67,1
348.74,228.04,1
369.31,232.97,1
375.88,233.76,1
344.67,232.86,1
340.90,232.32,1
341.58,230.12,1
373.21,232.03,1
377.19,234.88,1
349.74,227.88,1
378.18,233.27,1
303.49,223.80,1
341.66,229.33,1
360.15,233.60,1
347.98,227.55,1
351.60,233.28,1
330.67,225.97,1
350.68,228.04,1
327.84,227.32,1
334.52,233.20,1
359.07,228.56,1
342.82,233.15,1
332.25,226.56,1
391.67,230.65,1
367.27,232.37,1
384.63,235.99,1
371.70,230.79,1
353.84,229.62,1
340.19,223.58,1
371.80,236.83,1
342.53,231.16,1
380.53,232.60,1
395.58,235.31,1
340.92,231.47,1
368.05,234.32,1
309.75,227.22,1
356.64,228.81,1
327.33,228.50,1
385.98,235.84,1
354.77,232.96,1
356.19,230.89,1
333.15,225.56,1
355.06,234.72,1
310.30,227.97,1
371.76,230.21,1
352.75,232.20,1
351.36,229.41,1
336.33,226.40,1
350.72,228.42,1
322.51,226.26,1
350.49,228.98,1
361.45,227.35,1
338.66,232.85,1
363.89,229.68,1
321.28,227.73,1
355.36,228.41,1
379.39,237.14,1
345.75,229.01,1
372.41,232.40,1
384.29,231.33,1
358.18,228.39,1
335.12,228.69,1
334.04,224.39,1
324.70,230.20,1
334.89,226.41,1
323.54,224.70,1
334.56,228.38,1
360.65,228.78,1
344.29,232.35,1
364.63,231.58,1
369.38,230.11,1
361.96,226.69,1
358.50,230.11,1
349.02,229.12,1
331.87,227.31,1
336.48,224.92,1
381.20,231.66,1
333.66,231.11,1
334.09,223.24,1
330.69,225.99,1
371.94,230.60,1
388.21,234.90,1
357.33,233.27,1
371.87,233.16,1
372.94,233.70,1
407.18,238.30,1
365.31,233.22,1
384.59,235.09,1
334.93,227.89,1
362.28,232.75,1
365.08,231.79,1
364.76,229.62,1
326.34,223.98,1
348.31,229.60,1
371.81,234.51,1
311.91,225.83,1
307.88,227.76,1
341.20,227.54,1
328.17,227.65,1
323.53,229.01,1
301.73,225.32,1
359.07,232.19,1
349.25,226.81,1
358.83,230.98,1
365.24,230.85,1
333.49,224.54,1
356.04,232.07,1
353.54,229.83,1
391.52,234.74,1
338.78,230.99,1
322.61,229.04,1
350.40,226.59,1
333.72,226.11,1
351.38,232.89,1
335.44,229.34,1
362.95,235.09,1
341.48,227.37,1
377.69,235.52,1
322.91,228.83,1
381.16,235.64,1
315.62,227.48,1
313.76,224.74,1
352.84,229.78,1
320.19,227.72,1
360.38,230.41,1
351.83,231.00,1
355.81,230.71,1
316.40,223.20,1
319.52,229.65,1
351.38,228.54,1
333.77,227.67,1
312.80,226.48,1
336.59,228.67,1
359.09,233.09,1
373.38,234.98,1
331.74,227.77,1
329.30,225.89,1
356.14,225.03,1
363.17,232.20,1
355.78,228.93,1
371.30,228.80,1
323.86,227.13,1
390.77,234.76,1
336.87,224.22,1
380.49,231.98,1
348.98,228.42,1
360.62,230.11,1
335.89,229.44,1
367.23,229.53,1
369.07,232.83,1
340.36,228.39,1
336.25,228.93,1
350.80,226.67,1
368.52,230.94,1
335.88,228.13,1
393.43,231.10,1
326.03,227.17,1
363.18,231.23,1
356.41,229.13,1
331.10,228.49,1
388.60,230.05,1
333.20,225.21,1
333.47,229.69,1
334.73,226.08,1
297.52,221.97,1
348.06,226.30,1
324.25,220.92,1
403.54,231.20,1
362.32,226.81,1
319.83,223.59,1
358.05,228.23,1
337.66,227.19,1
319.51,232.19,1
385.30,230.57,1
349.52,228.88,1
357.14,232.28,1
371.19,236.71,1
320.99,227.48,1
349.98,228.18,1
366.45,232.71,1
367.68,230.93,1
329.67,232.12,1
357.03,230.75,1
372.40,234.87,1
351.55,231.31,1
319.07,225.35,1
371.10,234.73,1
333.85,228.41,1
343.23,229.49,1
381.27,233.71,1
366.83,227.31,1
350.55,227.68,1
355.09,229.18,1
364.91,227.97,1
315.07,225.26,1
365.59,236.01,1
358.56,231.94,1
375.60,236.51,1
364.69,233.65,1
353.72,230.32,1
373.08,233.97,1
348.08,231.69,1
303.29,224.74,1
331.94,232.95,1
366.41,228.86,1
387.15,233.88,1
352.62,232.89,1
359.25,234.52,1
354.70,229.49,1
313.32,222.50,1
373.88,231.11,1
349.29,229.61,1
335.89,226.95,1
361.54,233.21,1
377.52,233.55,1
390.09,231.07,1
332.82,225.82,1
345.93,230.19,1
343.41,225.73,1
370.50,233.56,1
366.60,233.18,1
355.29,229.60,1
338.22,231.82,1
331.57,226.62,1
342.39,226.86,1
343.39,233.21,1
332.36,227.15,1
345.58,230.22,1
360.50,236.70,1
318.08,222.23,1
364.40,226.61,1
377.66,233.19,1
375.82,230.38,1
350.77,230.65,1
341.26,231.16,1
328.39,230.80,1
319.99,228.35,1
363.64,231.31,1
305.28,225.29,1
397.87,234.06,1
359.69,228.30,1
387.79,236.21,1
320.03,225.19,1
365.02,234.61,1
377.97,231.46,1
340.09,229.00,1
375.78,228.78,1
410.93,239.27,1
334.95,227.89,1
329.54,225.13,1
324.67,224.05,1
311.37,222.20,1
371.33,228.33,1
336.01,230.14,1
340.48,227.60,1
338.24,222.23,1
341.81,233.12,1
339.28,228.34,1
355.79,230.04,1
348.67,227.04,1
347.35,230.13,1
305.99,223.83,1
362.25,229.85,1
347.03,232.62,1
359.62,236.09,1
375.87,232.89,1
358.96,231.23,1
343.71,229.02,1
387.76,227.49,1
333.49,227.57,1
333.17,229.68,1
362.32,232.41,1
340.02,228.80,1
347.09,228.45,1
345.98,230.86,1
354.85,234.43,1
374.22,233.36,1
348.18,227.93,1
363.25,228.59,1
348.50,233.06,1
339.16,226.41,1
377.52,231.51,1
316.48,227.98,1
334.14,225.02,1
368.74,231.83,1
370.67,233.67,1
371.75,235.49,1
387.39,229.63,1
375.24,234.62,1
356.03,227.50,1
335.44,224.62,1
300.33,229.29,1
322.19,229.48,1
357.27,228.71,1
343.23,233.78,1
343.17,228.50,1
343.67,232.07,1
326.97,230.31,1
335.07,227.67,1
382.79,231.30,1
363.45,234.33,1
354.63,229.49,1
317.90,228.23,1
385.46,234.76,1
360.60,233.46,1
345.92,229.06,1
318.25,224.69,1
401.74,233.99,1
322.04,225.82,1
338.04,228.91,1
324.61,227.08,1
321.66,220.30,1
319.14,230.06,1
352.30,234.05,1
331.47,227.22,1
346.03,230.92,1
353.34,232.80,1
395.80,233.55,1
340.13,228.62,1
349.28,229.98,1
351.42,234.62,1
329.96,233.37,1
344.42,229.27,1
339.10,226.68,1
330.94,226.49,1
339.25,229.45,1
386.15,236.15,1
355.27,232.49,1
352.37,232.50,1
381.36,233.55,1
347.03,234.29,1
363.52,229.19,1
373.24,232.45,1
341.51,232.44,1
363.25,233.26,1
361.64,228.01,1
322.23,226.24,1
367.19,233.70,1
332.24,222.86,1
343.70,228.57,1
318.59,228.08,1
324.13,225.82,1
355.49,232.66,1
360.71,228.68,1
409.12,235.01,1
337.72,229.97,1
