1.01,2.60,1
10.04,2.74,2
3.29,4.51,1
9.05,0.21,2
9.54,1.57,2
4.79,12.75,3
10.00,0.38,2
5.66,10.15,3
0.64,4.92,1
9.53,1.63,2
1.39,3.12,1
4.26,4.31,1
5.16,12.04,3
11.35,1.32,2
10.20,0.03,2
10.06,-0.89,2
1.47,-0.21,1
10.55,1.50,2
0.87,3.86,1
1.67,9.32,1
11.42,0.86,2
8.61,0.32,2
1.92,4.50,1
8.87,2.18,2
0.94,1.68,1
1.38,3.53,1
6.40,11.17,3
5.27,12.20,3
10.63,0.21,2
6.33,11.12,3
2.71,4.42,1
9.97,0.53,2
3.58,3.09,1
5.01,13.63,3
5.68,12.55,3
5.18,12.10,3
1.27,-0.16,1
11.26,1.32,2
2.58,5.78,1
4.09,1.24,1
6.55,12.39,3
9.85,1.10,2
9.10,0.33,2
9.55,1.29,2
3.65,5.11,1
5.29,12.06,3
6.88,11.40,3
1.07,3.65,1
0.24,1.12,1
6.85,12.10,3
9.43,1.89,2
-2.40,3.09,1
8.52,1.95,2
10.32,1.77,2
-1.01,4.48,1
-1.00,4.38,1
-0.96,5.53,1
10.65,0.61,2
6.95,11.61,3
5.66,12.57,3
4.38,5.46,1
9.60,1.39,2
6.48,12.55,3
0.29,3.88,1
1.40,3.23,1
5.78,11.53,3
5.52,11.51,3
6.17,11.84,3
3.54,1.29,1
10.22,1.07,2
1.96,2.83,1
11.06,0.13,2
12.44,0.63,2
0.66,4.78,1
3.97,5.66,1
10.86,1.78,2
4.09,4.14,1
6.39,12.00,3
5.16,12.34,3
2.94,3.89,1
6.76,12.16,3
9.82,0.54,2
-1.47,1.84,1
4.22,4.18,1
11.05,1.25,2
0.87,6.31,1
10.56,0.96,2
9.61,1.39,2
3.34,4.72,1
11.13,0.97,2
6.28,11.96,3
3.76,4.64,1
-2.21,3.09,1
5.69,11.52,3
4.65,4.17,1
0.25,6.62,1
6.24,12.19,3
9.23,1.28,2
12.18,0.72,2
6.17,2.64,1
0.97,1.93,1
9.18,1.62,2
2.66,1.79,1
6.13,11.87,3
-0.21,4.05,1
-0.09,3.70,1
4.59,3.19,1
3.62,4.86,1
10.38,-0.77,2
1.14,4.40,1
10.55,1.28,2
6.41,12.42,3
8.83,1.95,2
5.87,12.59,3
6.22,12.54,3
2.30,8.35,1
6.08,11.68,3
6.22,11.73,3
8.42,2.12,2
9.27,1.26,2
5.78,12.92,3
2.15,4.54,1
4.93,11.93,3
1.28,5.57,1
3.32,4.22,1
-0.25,5.92,1
6.49,10.82,3
9.47,1.80,2
9.80,1.10,2
2.27,6.17,1
3.65,4.37,1
0.94,2.61,1
5.83,12.14,3
8.75,0.30,2
5.54,11.66,3
11.06,0.69,2
5.98,11.12,3
3.85,5.20,1
10.96,1.31,2
8.15,1.98,2
0.98,4.13,1
8.34,1.38,2
10.74,0.49,2
5.40,1.23,1
10.95,1.18,2
9.69,-1.06,2
8.06,2.57,2
0.71,2.24,1
7.63,13.28,3
6.17,12.00,3
9.09,1.88,2
4.54,6.61,1
3.83,0.46,1
6.89,11.87,3
4.44,11.87,3
10.27,1.29,2
11.79,1.45,2
9.82,0.46,2
0.75,4.50,1
5.36,12.95,3
-0.35,6.00,1
-0.31,4.77,1
10.15,1.97,2
7.22,12.19,3
3.36,3.18,1
9.13,0.48,2
8.04,0.49,2
11.31,1.15,2
0.17,3.91,1
10.08,1.41,2
6.15,11.64,3
9.92,0.65,2
2.13,5.74,1
0.74,2.76,1
11.66,0.49,2
5.73,12.02,3
11.08,0.58,2
10.19,-0.25,2
9.88,0.07,2
10.47,1.25,2
2.47,3.79,1
9.66,1.99,2
5.92,11.46,3
11.13,0.65,2
11.52,0.37,2
6.14,11.21,3
-0.92,4.67,1
9.90,2.42,2
5.15,3.11,1
4.06,3.24,1
9.05,1.26,2
1.02,3.00,1
0.75,3.81,1
10.18,0.39,2
0.38,1.27,1
6.34,10.76,3
1.07,2.85,1
1.92,4.48,1
5.08,12.42,3
0.46,4.46,1
0.82,-0.58,1
7.80,12.24,3
6.05,11.38,3
10.53,0.89,2
5.70,12.62,3
2.50,5.22,1
6.45,10.80,3
9.58,1.07,2
2.77,4.69,1
11.11,0.14,2
7.11,12.93,3
5.18,12.35,3
9.95,1.52,2
6.14,12.12,3
9.36,1.31,2
1.38,6.05,1
9.42,1.52,2
11.52,2.20,2
6.37,11.81,3
10.66,0.49,2
6.82,12.63,3
-0.31,3.46,1
7.77,12.29,3
0.63,6.07,1
6.50,12.58,3
4.74,10.56,3
5.27,12.30,3
3.67,11.26,3
5.68,11.22,3
11.13,0.29,2
0.59,4.54,1
5.72,12.31,3
10.16,2.27,2
6.10,11.23,3
1.80,4.12,1
8.75,0.87,2
1.87,5.15,1
2.34,5.55,1
9.86,-0.73,2
10.47,0.91,2
6.35,11.20,3
5.44,11.93,3
1.08,4.31,1
2.97,3.47,1
6.02,13.92,3
8.88,0.57,2
0.35,0.84,1
7.60,11.65,3
-0.97,3.95,1
9.46,1.08,2
1.64,3.27,1
6.47,12.45,3
11.17,1.47,2
6.32,12.13,3
6.35,12.06,3
5.93,12.42,3
10.78,2.90,2
1.04,6.63,1
5.82,12.30,3
3.71,3.23,1
6.03,11.14,3
9.81,2.38,2
5.80,11.91,3
5.58,12.19,3
9.99,0.62,2
10.29,0.83,2
9.20,1.56,2
-0.40,3.79,1
-0.41,2.86,1
5.17,12.88,3
9.70,1.11,2
9.98,2.12,2
-1.56,6.83,1
6.17,13.05,3
11.40,1.62,2
5.86,11.89,3
1.38,2.03,1
0.39,3.66,1
7.51,3.10,1
8.33,2.07,2
5.89,11.31,3
9.62,1.21,2
0.39,4.49,1
3.68,1.32,1
6.83,11.81,3
2.03,8.79,1
3.93,6.51,1
1.70,5.00,1
9.85,-0.27,2
11.83,0.92,2
3.38,4.48,1
-1.07,5.59,1
10.13,1.66,2
3.44,0.67,1
3.15,5.01,1
11.31,-0.07,2
9.99,2.67,2
5.89,12.17,3
4.00,4.45,1
1.94,3.01,1
9.29,0.84,2
2.39,3.48,1
11.70,1.37,2
2.23,6.37,1
4.86,4.36,1
6.28,11.25,3
-0.50,1.87,1
10.33,1.16,2
8.89,0.09,2
10.24,1.61,2
5.20,5.87,1
4.93,11.25,3
1.11,6.66,1
6.31,11.26,3
1.49,5.07,1
7.51,12.85,3
0.54,0.72,1
6.44,11.46,3
6.57,11.28,3
9.85,-0.25,2
9.13,0.64,2
5.35,12.97,3
5.04,11.38,3
1.99,4.28,1
9.31,0.98,2
3.01,2.84,1
6.60,12.25,3
0.18,2.36,1
2.47,4.35,1
4.51,12.32,3
9.47,1.72,2
10.76,0.50,2
2.88,7.51,1
11.29,-0.43,2
5.66,11.13,3
-0.23,2.28,1
11.26,1.62,2
6.24,12.06,3
12.12,1.04,2
6.75,12.42,3
5.08,11.56,3
6.15,12.13,3
3.47,3.00,1
3.83,6.32,1
5.52,12.74,3
5.60,12.44,3
10.08,0.78,2
5.54,12.00,3
5.39,11.50,3
-0.65,6.73,1
5.29,11.97,3
6.78,11.73,3
-0.10,4.37,1
9.40,1.31,2
10.32,1.24,2
5.74,12.25,3
3.40,4.54,1
9.89,0.47,2
10.20,-0.06,2
5.00,12.78,3
11.54,1.58,2
11.20,0.78,2
11.35,-0.06,2
5.53,3.25,1
0.90,2.24,1
12.23,-0.34,2
3.30,1.80,1
11.00,0.70,2
6.07,11.66,3
7.14,12.32,3
5.84,11.73,3
6.14,11.21,3
9.71,1.27,2
9.91,0.33,2
10.86,1.77,2
5.58,11.91,3
11.32,1.75,2
5.93,10.63,3
6.64,12.13,3
8.49,1.26,2
9.78,0.34,2
10.09,1.41,2
5.96,13.02,3
2.35,4.49,1
1.38,2.74,1
9.29,1.20,2
10.66,-0.05,2
6.24,12.15,3
9.80,0.96,2
6.43,11.20,3
5.40,10.16,3
4.85,11.49,3
3.67,2.80,1
6.57,11.92,3
9.93,2.28,2
9.78,3.27,2
5.17,11.43,3
5.06,10.69,3
9.20,2.56,2
6.90,13.02,3
6.73,12.01,3
7.47,0.66,2
10.30,1.01,2
4.95,12.35,3
6.69,11.54,3
6.38,13.32,3
10.45,-0.31,2
3.56,4.28,1
1.35,4.54,1
2.72,4.82,1
6.78,12.61,3
5.73,11.45,3
8.10,2.27,2
11.54,2.01,2
5.28,12.23,3
9.54,-1.49,2
2.08,7.51,1
2.22,5.82,1
9.33,1.57,2
1.29,6.78,1
-0.50,0.91,1
10.65,2.20,2
9.46,0.78,2
3.93,5.61,1
9.46,0.05,2
1.06,5.49,1
6.52,11.30,3
6.89,11.29,3
9.44,1.70,2
9.34,-0.60,2
5.61,12.47,3
7.05,11.72,3
6.31,11.75,3
9.39,-0.66,2
9.77,0.49,2
9.26,2.43,2
1.38,4.40,1
1.21,8.47,1
2.74,4.40,1
2.20,1.71,1
1.15,4.78,1
0.29,8.57,1
10.31,-1.36,2
9.92,1.46,2
5.77,12.27,3
4.42,3.63,1
3.58,4.53,1
6.73,12.11,3
10.78,0.65,2
5.96,13.00,3
0.68,5.95,1
9.74,2.68,2
9.74,1.22,2
5.21,9.31,3
3.98,2.45,1
9.27,0.32,2
1.11,3.43,1
0.77,1.13,1
6.01,12.92,3
6.43,11.69,3
2.50,6.61,1
6.32,11.30,3
9.54,1.46,2
9.03,1.17,2
5.35,11.49,3
0.31,6.56,1
10.87,2.73,2
8.77,2.00,2
9.99,1.31,2
4.88,10.98,3
9.85,0.99,2
12.38,1.34,2
8.80,1.52,2
5.93,11.89,3
2.35,5.06,1
8.90,-0.61,2
6.28,12.18,3
-2.65,4.00,1
3.64,3.81,1
4.80,12.68,3
6.23,11.30,3
9.57,2.06,2
8.88,0.32,2
0.34,3.83,1
9.05,0.48,2
12.02,0.72,2
2.38,7.38,1
2.58,4.48,1
6.09,12.23,3
9.82,0.54,2
10.84,1.15,2
10.90,-0.66,2
10.44,2.08,2
9.99,0.14,2
9.02,0.12,2
9.53,-0.13,2
1.80,5.56,1
3.80,3.18,1
6.11,12.63,3
11.42,2.55,2
6.87,12.26,3
0.98,4.86,1
-1.20,3.14,1
0.68,3.13,1
10.99,1.69,2
10.43,-0.01,2
0.22,6.02,1
10.72,-0.02,2
2.67,1.69,1
11.36,0.84,2
6.34,12.52,3
11.34,-0.83,2
9.86,0.67,2
5.67,12.32,3
10.96,1.65,2
4.58,13.31,3
2.13,3.55,1
9.74,0.79,2
10.27,0.81,2
5.93,12.14,3
1.04,3.42,1
1.24,5.01,1
8.74,2.16,2
4.88,13.15,3
5.45,1.18,1
5.59,11.33,3
7.00,11.39,3
5.69,12.02,3
3.75,1.89,1
10.75,1.27,2
2.89,5.82,1
1.14,4.87,1
1.49,3.74,1
8.76,0.48,2
2.74,4.15,1
3.64,4.41,1
6.09,13.14,3
5.20,11.57,3
1.52,2.58,1
6.52,12.01,3
5.49,13.03,3
4.27,12.31,3
9.80,0.98,2
11.09,1.94,2
1.59,3.20,1
7.90,12.03,3
6.45,11.23,3
10.04,1.91,2
6.88,12.86,3
4.51,12.40,3
6.41,12.14,3
9.60,1.21,2
2.02,5.56,1
8.54,0.79,2
9.19,1.44,2
6.96,11.77,3
-0.63,1.33,1
3.72,1.84,1
8.78,1.85,2
10.14,0.69,2
0.80,0.60,1
1.27,7.13,1
2.40,5.70,1
11.62,0.88,2
3.27,2.06,1
4.70,11.62,3
2.45,4.04,1
1.49,4.46,1
1.23,6.41,1
6.58,10.60,3
7.40,12.66,3
9.88,1.82,2
5.45,12.45,3
10.44,0.33,2
-2.13,6.16,1
6.12,12.33,3
6.84,2.22,2
10.14,1.09,2
3.91,4.27,1
9.46,0.26,2
5.64,12.40,3
1.15,4.54,1
11.23,0.06,2
0.78,7.64,1
9.15,-1.63,2
1.01,4.57,1
7.02,13.93,3
2.86,5.41,1
3.17,4.24,1
7.68,2.17,2
6.39,11.79,3
1.81,5.75,1
2.24,5.76,1
0.38,5.12,1
9.45,0.52,2
11.18,1.01,2
5.52,10.06,3
3.98,3.09,1
6.41,12.31,3
5.26,12.02,3
2.73,-0.15,1
6.31,12.06,3
1.95,4.55,1
2.27,0.86,1
10.18,-0.30,2
6.74,12.30,3
2.86,3.65,1
3.39,5.13,1
3.19,1.87,1
9.42,1.96,2
6.35,12.22,3
9.91,0.77,2
9.59,0.08,2
8.77,0.81,2
-1.66,4.54,1
1.61,5.05,1
12.45,2.34,2
1.28,6.16,1
5.71,12.67,3
6.26,11.54,3
9.51,1.75,2
6.46,13.26,3
7.10,12.59,3
2.11,4.32,1
5.81,11.51,3
0.34,6.07,1
12.49,0.33,2
4.04,3.83,1
1.68,0.44,1
6.63,11.43,3
10.41,-1.21,2
6.62,12.20,3
6.33,12.08,3
4.12,7.28,1
6.85,11.15,3
5.20,12.92,3
3.47,4.15,1
1.77,3.30,1
6.26,11.90,3
5.13,10.79,3
10.60,1.11,2
9.72,0.77,2
6.54,12.32,3
5.76,11.82,3
10.68,0.16,2
5.22,11.77,3
6.72,11.97,3
3.81,3.10,1
5.60,13.02,3
9.11,0.87,2
10.68,2.42,2
9.84,0.63,2
9.17,-0.51,2
9.16,1.99,2
6.68,11.41,3
9.85,2.59,2
1.49,5.69,1
9.92,1.36,2
5.19,13.41,3
9.98,0.68,2
4.90,4.48,1
6.91,11.01,3
11.24,-0.09,2
6.22,5.23,1
10.29,1.33,2
10.69,0.69,2
6.58,11.38,3
5.05,11.23,3
10.64,1.03,2
5.41,12.08,3
11.19,2.27,2
6.57,11.72,3
1.77,4.40,1
6.38,12.01,3
11.24,0.71,2
6.19,10.92,3
5.13,3.57,1
10.61,-0.16,2
10.25,2.77,2
5.66,11.60,3
2.08,2.00,1
5.06,11.30,3
8.31,1.25,2
10.74,1.32,2
8.74,1.51,2
6.18,11.70,3
0.02,2.30,1
10.79,1.09,2
10.38,0.28,2
5.42,12.77,3
11.40,1.36,2
1.64,4.72,1
0.68,2.92,1
9.69,1.51,2
4.69,11.43,3
8.95,0.10,2
1.99,3.21,1
11.68,0.54,2
10.39,0.35,2
11.32,-0.10,2
2.25,5.32,1
10.31,2.71,2
6.15,12.00,3
9.18,0.93,2
9.01,1.90,2
0.27,5.26,1
9.03,0.69,2
5.26,12.56,3
5.83,11.26,3
3.63,3.36,1
1.90,3.20,1
4.50,11.38,3
5.64,6.46,1
5.96,13.51,3
5.40,2.90,1
10.55,2.83,2
10.55,0.52,2
6.02,12.34,3
5.36,11.52,3
2.13,4.11,1
2.75,5.86,1
2.16,4.73,1
5.69,11.98,3
6.46,12.95,3
11.42,-0.56,2
6.31,13.13,3
6.49,12.92,3
10.21,3.82,2
9.15,1.91,2
5.90,11.49,3
9.39,1.04,2
4.65,11.67,3
4.26,11.13,3
7.15,1.70,2
3.66,3.14,1
5.38,12.24,3
4.42,4.22,1
6.25,12.54,3
2.51,4.44,1
4.95,12.33,3
10.28,0.07,2
6.27,11.84,3
10.57,2.52,2
5.90,11.60,3
1.16,4.15,1
6.39,12.05,3
9.27,0.95,2
10.46,0.09,2
6.05,10.64,3
6.89,11.94,3
11.06,-0.05,2
2.64,4.48,1
6.27,11.39,3
6.67,11.81,3
1.73,4.80,1
5.13,11.25,3
0.22,6.51,1
9.69,1.61,2
6.07,10.50,3
2.51,2.56,1
10.76,0.96,2
5.48,11.19,3
3.80,2.84,1
4.86,3.03,1
7.00,12.49,3
7.97,11.26,3
10.16,0.29,2
8.89,-0.65,2
1.57,3.60,1
6.96,11.43,3
1.65,4.13,1
0.66,5.29,1
-0.21,3.52,1
-0.81,4.81,1
-0.31,4.89,1
6.90,10.90,3
10.86,1.95,2
5.18,11.84,3
5.40,11.90,3
1.00,6.57,1
6.12,13.41,3
0.83,3.91,1
9.61,0.94,2
5.85,11.65,3
8.88,1.55,2
5.94,3.64,1
6.87,11.57,3
6.36,11.85,3
1.85,4.10,1
6.49,12.31,3
7.22,1.72,2
6.42,12.63,3
8.62,0.53,2
1.68,1.57,1
3.62,3.40,1
6.60,12.02,3
9.05,-0.68,2
2.00,5.36,1
0.87,1.98,1
-0.70,0.78,1
10.17,0.81,2
6.66,11.50,3
1.10,1.31,1
5.76,12.14,3
1.36,4.32,1
10.47,2.29,2
10.09,1.63,2
6.15,11.66,3
6.11,12.04,3
11.07,0.52,2
5.91,12.97,3
5.62,12.22,3
5.51,11.54,3
6.94,12.30,3
7.37,11.83,3
5.69,11.73,3
7.44,13.11,3
5.09,4.35,1
5.51,11.73,3
9.65,-0.68,2
9.89,0.06,2
6.43,11.01,3
10.27,2.36,2
9.31,-1.49,2
5.64,12.78,3
1.61,3.49,1
10.49,2.13,2
8.01,1.18,2
10.84,0.76,2
6.72,11.55,3
3.65,2.20,1
10.11,1.01,2
5.40,12.50,3
1.09,5.25,1
6.62,12.15,3
10.79,0.77,2
4.50,12.39,3
5.36,11.95,3
5.70,12.20,3
10.11,0.90,2
10.69,0.33,2
9.48,2.20,2
-0.96,2.83,1
9.84,0.26,2
2.88,4.70,1
10.02,-0.52,2
2.82,5.92,1
10.75,0.52,2
0.58,3.98,1
2.19,3.44,1
8.65,1.08,2
5.43,11.57,3
2.38,5.00,1
12.23,2.41,2
5.88,12.09,3
-0.27,2.04,1
-0.94,2.23,1
2.51,5.67,1
9.32,-0.35,2
6.26,10.94,3
5.64,10.87,3
6.85,11.57,3
2.77,3.07,1
6.02,11.14,3
-0.40,3.85,1
0.95,4.02,1
11.42,-2.14,2
3.52,1.27,1
6.74,12.33,3
6.07,11.51,3
8.50,1.21,2
1.34,3.73,1
6.81,12.33,3
8.98,0.02,2
10.87,0.84,2
5.67,11.19,3
5.73,11.90,3
2.78,6.90,1
8.67,0.53,2
10.66,1.50,2
1.71,1.19,1
6.05,12.25,3
11.28,2.50,2
9.52,1.33,2
12.29,-0.52,2
5.67,12.37,3
6.50,10.89,3
9.20,0.50,2
9.13,-1.06,2
4.39,11.43,3
10.06,-0.76,2
7.14,11.01,3
6.87,13.19,3
5.34,12.48,3
6.40,11.91,3
5.98,12.01,3
6.34,12.11,3
5.88,10.69,3
0.33,4.32,1
6.04,12.26,3
9.76,1.34,2
11.27,-0.53,2
0.56,1.37,1
10.05,1.52,2
9.49,1.19,2
3.84,1.80,1
8.80,0.46,2
0.57,4.53,1
3.30,3.97,1
11.31,0.86,2
1.47,4.85,1
-0.24,6.75,1
10.57,1.61,2
9.55,-0.79,2
9.28,2.05,2
11.21,-0.32,2
0.29,3.76,1
4.03,3.61,1
8.87,1.95,2
7.82,12.10,3
5.23,13.30,3
2.22,5.15,1
11.29,1.28,2
1.70,2.48,1
11.13,0.01,2
2.76,3.39,1
8.66,0.48,2
10.30,2.41,2
3.66,1.61,1
1.17,3.99,1
10.39,0.02,2
9.37,0.18,2
8.91,1.79,2
-0.57,4.57,1
2.33,4.65,1
7.88,11.75,3
2.29,2.38,1
-0.87,5.27,1
5.88,11.38,3
5.96,11.60,3
6.06,11.65,3
0.01,5.53,1
10.78,-0.11,2
0.37,1.42,1
4.05,6.27,1
4.87,12.91,3
-1.20,5.21,1
6.36,12.98,3
7.60,10.95,3
2.25,2.75,1
6.53,12.32,3
5.69,12.43,3
4.25,2.49,1
3.63,2.13,1
9.92,0.52,2
3.33,3.50,1
5.25,11.84,3
9.33,1.83,2
0.90,2.92,1
9.55,-0.68,2
1.13,1.83,1
6.43,10.75,3
-1.08,5.24,1
6.50,12.23,3
6.33,12.62,3
10.11,1.83,2
6.45,11.58,3
3.72,7.41,1
6.23,11.43,3
10.30,1.27,2
5.99,12.16,3
0.10,5.37,1
3.31,4.11,1
9.55,-0.61,2
10.94,1.54,2
2.37,6.82,1
11.55,-0.39,2
9.76,1.21,2
11.06,1.08,2
6.29,11.37,3
11.46,1.03,2
6.59,12.13,3
4.56,3.22,1
5.33,11.52,3
1.94,4.31,1
9.95,1.54,2
2.78,5.31,1
1.04,3.10,1
2.33,2.41,1
10.16,-0.24,2
3.93,2.23,1
6.46,13.28,3
0.90,5.13,1
6.02,12.30,3
9.97,0.23,2
10.94,0.61,2
2.51,4.40,1
5.27,11.31,3
4.35,2.08,1
1.99,1.74,1
6.37,12.11,3
9.30,2.91,2
9.98,2.14,2
5.38,11.49,3
3.39,2.27,1
5.53,11.86,3
11.76,0.50,2
1.81,4.21,1
5.69,11.90,3
10.29,0.70,2
6.47,13.29,3
4.76,11.47,3
7.64,0.64,2
2.41,3.94,1
6.03,12.01,3
6.61,11.48,3
4.96,12.57,3
6.26,12.32,3
9.62,-0.23,2
6.31,11.58,3
9.76,-0.06,2
1.32,4.89,1
6.70,11.24,3
10.62,-0.15,2
4.55,6.55,1
9.92,1.85,2
1.57,6.66,1
5.78,2.29,1
8.94,2.55,2
3.57,6.30,1
5.79,12.42,3
4.00,0.86,1
5.88,12.50,3
5.97,11.84,3
7.50,10.87,3
5.35,12.88,3
4.13,6.87,1
5.37,12.53,3
-0.46,3.86,1
10.57,0.87,2
5.46,12.09,3
5.75,11.79,3
10.48,1.86,2
6.66,12.72,3
6.29,10.18,3
9.31,0.85,2
0.15,4.48,1
-0.93,6.15,1
11.08,2.77,2
8.27,12.18,3
1.22,2.53,1
11.40,-0.09,2
6.33,11.00,3
11.89,-0.41,2
-0.67,2.60,1
12.17,-0.08,2
6.25,12.44,3
8.61,2.57,2
9.03,1.84,2
6.03,12.60,3
6.62,12.68,3
10.31,0.70,2
4.72,12.15,3
1.81,4.97,1
0.96,6.11,1
3.12,5.53,1
1.55,7.78,1
10.43,1.63,2
11.24,-0.06,2
5.81,12.85,3
0.55,5.48,1
8.75,1.69,2
2.56,5.71,1
10.42,1.44,2
9.53,0.69,2
-1.19,3.99,1
1.62,2.53,1
3.35,6.55,1
1.25,4.14,1
5.83,11.80,3
3.44,3.77,1
6.27,12.77,3
11.53,0.97,2
9.58,1.05,2
1.94,5.45,1
6.20,10.69,3
8.77,-0.06,2
11.09,1.16,2
6.65,11.67,3
3.04,5.62,1
0.89,5.26,1
2.53,4.63,1
10.24,0.05,2
1.26,1.02,1
6.83,12.67,3
-0.40,2.70,1
1.84,3.72,1
5.63,12.54,3
8.85,-0.56,2
2.87,2.64,1
10.47,0.98,2
6.59,13.31,3
5.42,11.74,3
4.48,2.16,1
0.75,4.71,1
4.14,5.60,1
6.06,11.79,3
7.60,-1.02,2
6.33,11.87,3
6.64,12.53,3
1.09,3.96,1
5.66,12.58,3
9.81,0.66,2
10.44,1.73,2
5.48,10.74,3
6.02,12.40,3
-1.79,3.15,1
4.78,12.72,3
10.79,1.19,2
6.22,12.53,3
5.15,11.15,3
5.96,4.69,1
2.38,6.49,1
3.53,3.95,1
10.29,1.18,2
2.68,7.51,1
10.54,2.10,2
12.25,0.29,2
-0.83,5.07,1
1.40,3.44,1
6.99,11.34,3
6.49,11.72,3
5.53,12.33,3
8.66,-0.25,2
6.67,11.80,3
11.04,2.37,2
1.00,3.29,1
4.64,12.48,3
2.60,3.47,1
8.63,1.03,2
10.70,-0.07,2
6.15,12.90,3
5.33,11.33,3
5.00,1.46,1
1.75,1.84,1
11.55,-0.12,2
2.26,2.17,1
10.34,1.43,2
3.77,3.68,1
9.59,0.44,2
11.30,0.70,2
6.79,11.50,3
12.70,2.16,2
5.95,11.27,3
9.75,1.41,2
5.08,12.88,3
5.99,10.38,3
11.16,0.26,2
6.64,12.80,3
0.27,4.88,1
10.38,1.72,2
6.94,11.94,3
5.39,13.11,3
4.19,5.54,1
10.94,-0.02,2
-2.22,5.10,1
6.35,12.41,3
5.34,11.21,3
4.61,3.46,1
5.49,11.07,3
4.39,-0.13,1
6.68,10.97,3
3.79,5.60,1
3.69,2.51,1
6.87,11.67,3
11.01,0.73,2
11.23,0.87,2
9.69,-0.65,2
6.54,11.66,3
5.17,11.95,3
5.11,11.38,3
6.61,12.11,3
2.45,3.10,1
6.06,12.82,3
6.63,5.66,1
5.39,12.17,3
1.60,5.08,1
9.58,0.13,2
1.45,6.54,1
8.41,-0.44,2
11.61,1.57,2
10.20,0.25,2
10.70,1.32,2
9.28,-0.45,2
8.35,2.53,2
0.33,5.72,1
1.11,6.73,1
5.73,10.78,3
9.21,2.14,2
4.34,2.39,1
6.48,11.66,3
8.33,-0.29,2
5.43,3.67,1
3.77,3.45,1
5.73,11.27,3
10.97,2.39,2
3.40,4.99,1
9.84,0.86,2
4.87,10.88,3
0.79,3.68,1
7.00,12.41,3
6.57,11.51,3
8.23,2.04,2
9.63,-0.79,2
5.57,12.10,3
9.32,-0.59,2
5.56,12.54,3
10.94,1.77,2
3.60,0.85,1
9.18,2.15,2
